"filename", "language", "C++", "C", "JSON with Comments", "Python", "Java", "Shell Script", "comment", "blank", "total"
"/Users/ralphcao/Git/USACO/Codeforces contest/4_6_23/balancing_weapons.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 6, 60
"/Users/ralphcao/Git/USACO/Codeforces contest/4_6_23/chain_chips.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 10, 81
"/Users/ralphcao/Git/USACO/Codeforces contest/4_6_23/coins.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/ralphcao/Git/USACO/Codeforces contest/4_6_23/long_legs.cpp", "C++", 26, 0, 0, 0, 0, 0, 7, 3, 36
"/Users/ralphcao/Git/USACO/Codeforces contest/4_6_23/search_in_parallel.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 7, 57
"/Users/ralphcao/Git/USACO/Codeforces contest/4_8_23/li_hua_and_array.cpp", "C++", 43, 0, 0, 0, 0, 0, 5, 8, 56
"/Users/ralphcao/Git/USACO/Codeforces contest/4_8_23/li_hua_and_chess.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 6, 54
"/Users/ralphcao/Git/USACO/Codeforces contest/4_8_23/li_hua_and_maze.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/ralphcao/Git/USACO/Codeforces contest/4_8_23/li_hua_and_pattern.cpp", "C++", 35, 0, 0, 0, 0, 0, 1, 7, 43
"/Users/ralphcao/Git/USACO/Codeforces contest/4_8_23/li_hua_and_tree.cpp", "C++", 74, 0, 0, 0, 0, 0, 3, 12, 89
"/Users/ralphcao/Git/USACO/Codeforces contest/4_9_23/grid_reconstruction.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/ralphcao/Git/USACO/Codeforces contest/4_9_23/ian_and_array_sorting.cpp", "C++", 37, 0, 0, 0, 0, 0, 5, 7, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/4_9_23/ian_visits_mary.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/ralphcao/Git/USACO/Codeforces contest/4_9_23/sum_graph.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 12, 83
"/Users/ralphcao/Git/USACO/Codeforces contest/4_9_23/xor_counting.cpp", "C++", 88, 0, 0, 0, 0, 0, 2, 8, 98
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/combinatorics_problem.cpp", "C++", 35, 0, 0, 0, 0, 0, 10, 7, 52
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/combinatorics_problem_fft.cpp", "C++", 121, 0, 0, 0, 0, 0, 0, 13, 134
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/contrast_value.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/maximum_sum.cpp", "C++", 40, 0, 0, 0, 0, 0, 3, 7, 50
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/new_palindrome.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/ralphcao/Git/USACO/Codeforces contest/5_12_23/red-blue_operations.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 10, 64
"/Users/ralphcao/Git/USACO/Codeforces contest/5_14_23/counting_orders.cpp", "C++", 39, 0, 0, 0, 0, 0, 1, 7, 47
"/Users/ralphcao/Git/USACO/Codeforces contest/5_14_23/range_sorting.cpp", "C++", 85, 0, 0, 0, 0, 0, 14, 14, 113
"/Users/ralphcao/Git/USACO/Codeforces contest/5_2_21/phoenix_and_gold.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 7, 43
"/Users/ralphcao/Git/USACO/Codeforces contest/5_2_21/phoenix_and_puzzle.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/ralphcao/Git/USACO/Codeforces contest/5_2_21/phoenix_and_socks.cpp", "C++", 44, 0, 0, 0, 0, 0, 5, 12, 61
"/Users/ralphcao/Git/USACO/Codeforces contest/5_2_21/phoenix_and_towers.cpp", "C++", 67, 0, 0, 0, 0, 0, 2, 13, 82
"/Users/ralphcao/Git/USACO/Codeforces contest/5_2_21/phoenix_and_towers2.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 8, 37
"/Users/ralphcao/Git/USACO/Codeforces contest/6_12_22/awoos_favorite_problem.cpp", "C++", 67, 0, 0, 0, 0, 0, 19, 16, 102
"/Users/ralphcao/Git/USACO/Codeforces contest/6_12_22/parkway_walk.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/ralphcao/Git/USACO/Codeforces contest/6_12_22/promo.cpp", "C++", 25, 0, 0, 0, 0, 0, 5, 9, 39
"/Users/ralphcao/Git/USACO/Codeforces contest/6_16_22/creep.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/ralphcao/Git/USACO/Codeforces contest/6_16_22/directional_increase.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 7, 47
"/Users/ralphcao/Git/USACO/Codeforces contest/6_16_22/fake_plastic_trees.cpp", "C++", 80, 0, 0, 0, 0, 0, 12, 18, 110
"/Users/ralphcao/Git/USACO/Codeforces contest/6_16_22/fake_plastic_trees2.cpp", "C++", 55, 0, 0, 0, 0, 0, 11, 14, 80
"/Users/ralphcao/Git/USACO/Codeforces contest/6_16_22/paranoid_string.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/ralphcao/Git/USACO/Codeforces contest/6_6_21/diluc_and_kaeya.cpp", "C++", 41, 0, 0, 0, 0, 0, 3, 10, 54
"/Users/ralphcao/Git/USACO/Codeforces contest/6_6_21/omkar_and_bad_story.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 7, 56
"/Users/ralphcao/Git/USACO/Codeforces contest/6_6_21/prinzessin_der_verurteilung.cpp", "C++", 84, 0, 0, 0, 0, 0, 17, 11, 112
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_17/Codeforces contest 7_11 A.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 2, 31
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_17/Codeforces contest 7_11 B.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_17/Codeforces contest 7_11 C.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 2, 32
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_17/Codeforces contest 7_11 D.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_17/Codeforces contest 7_11.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 2, 31
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_20/omkar_and_baseball.cpp", "C++", 35, 0, 0, 0, 0, 0, 1, 5, 41
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_20/omkar_and_circle.cpp", "C++", 38, 0, 0, 0, 0, 0, 2, 8, 48
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_20/omkar_and_completion.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_20/omkar_and_last_class_of_math.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/ralphcao/Git/USACO/Codeforces contest/7_11_20/set.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/ralphcao/Git/USACO/Codeforces contest/7_29_21/cherry.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/ralphcao/Git/USACO/Codeforces contest/7_29_21/cobb.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 9, 37
"/Users/ralphcao/Git/USACO/Codeforces contest/7_29_21/mikasa.cpp", "C++", 40, 0, 0, 0, 0, 0, 13, 9, 62
"/Users/ralphcao/Git/USACO/Codeforces contest/7_4_20/element_extermination.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/ralphcao/Git/USACO/Codeforces contest/7_4_20/neighbor_grid.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 4, 53
"/Users/ralphcao/Git/USACO/Codeforces contest/7_4_20/replace_by_MEX.cpp", "C++", 59, 0, 0, 0, 0, 0, 2, 10, 71
"/Users/ralphcao/Git/USACO/Codeforces contest/7_4_20/sign_flipping.cpp", "C++", 17, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/ralphcao/Git/USACO/Codeforces contest/8_15_21/mocha_and_diana_easy.cpp", "C++", 78, 0, 0, 0, 0, 0, 0, 11, 89
"/Users/ralphcao/Git/USACO/Codeforces contest/8_15_21/mocha_and_diana_hard.cpp", "C++", 108, 0, 0, 0, 0, 0, 25, 19, 152
"/Users/ralphcao/Git/USACO/Codeforces contest/8_15_21/mocha_and_hiking.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 6, 50
"/Users/ralphcao/Git/USACO/Codeforces contest/8_15_21/mocha_and_math.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/ralphcao/Git/USACO/Codeforces contest/8_15_21/mocha_and_red_and_blue.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 6, 44
"/Users/ralphcao/Git/USACO/Codeforces contest/8_16_20/omkar_and_bed_wars.cpp", "C++", 39, 0, 0, 0, 0, 0, 4, 6, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/8_16_20/omkar_and_infinity_clock.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/ralphcao/Git/USACO/Codeforces contest/8_16_20/omkar_and_password.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/ralphcao/Git/USACO/Codeforces contest/8_16_20/omkar_and_waterslide.cpp", "C++", 45, 0, 0, 0, 0, 0, 9, 6, 60
"/Users/ralphcao/Git/USACO/Codeforces contest/8_29_21/a_variety_of_operations.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/ralphcao/Git/USACO/Codeforces contest/8_29_21/compressed_bracket_sequence.cpp", "C++", 38, 0, 0, 0, 0, 0, 2, 9, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/8_29_21/equilibrium.cpp", "C++", 64, 0, 0, 0, 0, 0, 27, 13, 104
"/Users/ralphcao/Git/USACO/Codeforces contest/8_29_21/take_your_places.cpp", "C++", 59, 0, 0, 0, 0, 0, 2, 8, 69
"/Users/ralphcao/Git/USACO/Codeforces contest/9_12_20/link_cut_centroids.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 10, 73
"/Users/ralphcao/Git/USACO/Codeforces contest/9_12_20/maximum_product.cpp", "C++", 61, 0, 0, 0, 0, 0, 6, 11, 78
"/Users/ralphcao/Git/USACO/Codeforces contest/9_12_20/subset_mex.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 8, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/decryption.cpp", "C++", 72, 0, 0, 0, 0, 0, 2, 10, 84
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/digit_game.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 3, 43
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/killjoy.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/sages_birthday_easy.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/sages_birthday_hard.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/stairs.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/ralphcao/Git/USACO/Codeforces contest/9_19_20/test.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/ralphcao/Git/USACO/Codeforces contest/9_24_20/cubes_sorting.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 5, 31
"/Users/ralphcao/Git/USACO/Codeforces contest/9_24_20/pokemon_army.cpp", "C++", 75, 0, 0, 0, 0, 0, 32, 17, 124
"/Users/ralphcao/Git/USACO/Codeforces contest/9_24_20/pokemon_army2.cpp", "C++", 87, 0, 0, 0, 0, 0, 3, 16, 106
"/Users/ralphcao/Git/USACO/Codeforces contest/9_24_20/rescue_nibel.cpp", "C++", 85, 0, 0, 0, 0, 0, 2, 15, 102
"/Users/ralphcao/Git/USACO/Codeforces contest/9_24_20/rock_and_lever.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/ralphcao/Git/USACO/Codeforces contest/9_30_20/arrays_sum.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 5, 41
"/Users/ralphcao/Git/USACO/Codeforces contest/9_30_20/circle_coloring.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 7, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/9_30_20/discrete_acceleration.cpp", "C++", 53, 0, 0, 0, 0, 0, 1, 9, 63
"/Users/ralphcao/Git/USACO/Codeforces contest/9_30_20/searchlights.cpp", "C++", 49, 0, 0, 0, 0, 0, 2, 9, 60
"/Users/ralphcao/Git/USACO/Codeforces contest/9_30_20/searchlights2.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 7, 44
"/Users/ralphcao/Git/USACO/Codeforces contest/9_5_21/carrying_conundrum.cpp", "C++", 22, 0, 0, 0, 0, 0, 2, 5, 29
"/Users/ralphcao/Git/USACO/Codeforces contest/9_5_21/domino_disaster.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/ralphcao/Git/USACO/Codeforces contest/9_5_21/expression_evaluation_error.cpp", "C++", 60, 0, 0, 0, 0, 0, 7, 12, 79
"/Users/ralphcao/Git/USACO/Codeforces contest/9_5_21/mexor_mixup.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 8, 49
"/Users/ralphcao/Git/USACO/Codeforces contest/9_5_21/nondecreasing_dilemma.cpp", "C++", 136, 0, 0, 0, 0, 0, 40, 20, 196
"/Users/ralphcao/Git/USACO/Codeforces contest/9_6_22/edge_split.cpp", "C++", 92, 0, 0, 0, 0, 0, 10, 13, 115
"/Users/ralphcao/Git/USACO/Codeforces contest/9_6_22/jatayus_balanced_bracket_sequence.cpp", "C++", 30, 0, 0, 0, 0, 0, 2, 5, 37
"/Users/ralphcao/Git/USACO/Codeforces contest/9_6_22/mainak_and_array.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/ralphcao/Git/USACO/Codeforces contest/9_6_22/mainak_and_interesting_sequence.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 4, 44
"/Users/ralphcao/Git/USACO/Codeforces contest/9_8_20/Ahahahahahahahaha.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 5, 61
"/Users/ralphcao/Git/USACO/Codeforces contest/9_8_20/Big_Vova.cpp", "C++", 60, 0, 0, 0, 0, 0, 3, 8, 71
"/Users/ralphcao/Git/USACO/Codeforces contest/9_8_20/Chocolate_Bunny.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/ralphcao/Git/USACO/DA Club/1dpawn.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 6, 38
"/Users/ralphcao/Git/USACO/DA Club/H_Odd_Sum.cpp", "C++", 110, 0, 0, 0, 0, 0, 1, 15, 126
"/Users/ralphcao/Git/USACO/DA Club/addition_and_multiplication_2.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/ralphcao/Git/USACO/DA Club/atozstring2.cpp", "C++", 8, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/ralphcao/Git/USACO/DA Club/erasing_vertices2.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 9, 59
"/Users/ralphcao/Git/USACO/DA Club/exactly_k_steps.cpp", "C++", 113, 0, 0, 0, 0, 0, 18, 23, 154
"/Users/ralphcao/Git/USACO/DA Club/increasing_k_times.cpp", "C++", 33, 0, 0, 0, 0, 0, 17, 5, 55
"/Users/ralphcao/Git/USACO/DA Club/indexxA.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/ralphcao/Git/USACO/DA Club/indexxA2.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/ralphcao/Git/USACO/DA Club/jumping_takahashi_2.cpp", "C++", 54, 0, 0, 0, 0, 0, 3, 10, 67
"/Users/ralphcao/Git/USACO/DA Club/odd_sum.cpp", "C++", 157, 0, 0, 0, 0, 0, 11, 25, 193
"/Users/ralphcao/Git/USACO/DA Club/prefix_concatenation.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 4, 40
"/Users/ralphcao/Git/USACO/DA Club/robot_takahashi.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/ralphcao/Git/USACO/DA Club/saturday.cpp", "C++", 15, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/ralphcao/Git/USACO/DA Club/split.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 6, 38
"/Users/ralphcao/Git/USACO/DA Club/teleporter_setting.cpp", "C++", 101, 0, 0, 0, 0, 0, 0, 13, 114
"/Users/ralphcao/Git/USACO/DA Club/well_defined_path_queries_on_a_namori.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 12, 100
"/Users/ralphcao/Git/USACO/DA Club/yet_another_rgb_sequence.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 7, 45
"/Users/ralphcao/Git/USACO/EVC Club/mixjuice.cpp", "C++", 6, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/ralphcao/Git/USACO/EVC Club/multiplication1.cpp", "C++", 8, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/ralphcao/Git/USACO/EVC Club/multiplication1.py", "Python", 0, 0, 0, 2, 0, 0, 0, 1, 3
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/11-14-20 Kick Start Round H/boring_numbers.cpp", "C++", 68, 0, 0, 0, 0, 0, 5, 5, 78
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/11-14-20 Kick Start Round H/friends.cpp", "C++", 77, 0, 0, 0, 0, 0, 3, 16, 96
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/11-14-20 Kick Start Round H/retype.cpp", "C++", 13, 0, 0, 0, 0, 0, 4, 4, 21
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/11-14-20 Kick Start Round H/rugby.cpp", "C++", 35, 0, 0, 0, 0, 0, 2, 9, 46
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/8-22-20 Kick Start Round E/golden_stone.cpp", "C++", 91, 0, 0, 0, 0, 0, 26, 17, 134
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/8-22-20 Kick Start Round E/high_buildings.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 3, 70
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/8-22-20 Kick Start Round E/longest_arithmetic.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/8-22-20 Kick Start Round E/test.cpp", "C++", 9, 0, 0, 0, 0, 0, 8, 4, 21
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2020/8-22-20 Kick Start Round E/toys.cpp", "C++", 54, 0, 0, 0, 0, 0, 1, 6, 61
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/10-16-21 Kick Start Round G/banana_bunches.cpp", "C++", 74, 0, 0, 0, 0, 0, 27, 10, 111
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/10-16-21 Kick Start Round G/dogs_and_cats.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 7, 48
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/10-16-21 Kick Start Round G/simple_polygon.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 5, 38
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/10-16-21 Kick Start Round G/staying_hydrated.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 10, 60
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/3-20-21 Kick Start Round A/checksum.cpp", "C++", 92, 0, 0, 0, 0, 0, 2, 15, 109
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/3-20-21 Kick Start Round A/k-goodness_string.cpp", "C++", 21, 0, 0, 0, 0, 0, 2, 5, 28
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/3-20-21 Kick Start Round A/l_shaped_plots.cpp", "C++", 97, 0, 0, 0, 0, 0, 19, 13, 129
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/3-20-21 Kick Start Round A/rabbit_house.cpp", "C++", 51, 0, 0, 0, 0, 0, 1, 10, 62
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/4-18-21 Kick Start Round B/consecutive_primes.cpp", "C++", 84, 0, 0, 0, 0, 0, 16, 12, 112
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/4-18-21 Kick Start Round B/increasing_substring.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 4, 29
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/4-18-21 Kick Start Round B/longest_progression.cpp", "C++", 61, 0, 0, 0, 0, 0, 1, 10, 72
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/alien_generator.cpp", "C++", 26, 0, 0, 0, 0, 0, 1, 4, 31
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/binary_operator.cpp", "C++", 136, 0, 0, 0, 0, 0, 12, 20, 168
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/binary_operator2.cpp", "C++", 145, 0, 0, 0, 0, 0, 24, 30, 199
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/rock_paper_scissors.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 3, 37
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/rpsans.cpp", "C++", 30, 0, 0, 0, 0, 0, 77, 3, 110
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/rpsdp.cpp", "C++", 64, 0, 0, 0, 0, 0, 33, 9, 106
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/5-23-21 Kick Start Round C/smaller_strings.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 6, 35
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/7-10-21 Kick Start Round D/arithmetic_square.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 7, 42
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/7-10-21 Kick Start Round D/cutting_intervals.cpp", "C++", 50, 0, 0, 0, 0, 0, 7, 11, 68
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/7-10-21 Kick Start Round D/final_exam.cpp", "C++", 66, 0, 0, 0, 0, 0, 3, 13, 82
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/7-10-21 Kick Start Round D/primes_and_queries.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 12, 67
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/7-10-21 Kick Start Round D/test.cpp", "C++", 11, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/8-21-21 Kick Start Round E/birthday_cake.cpp", "C++", 37, 0, 0, 0, 0, 0, 5, 12, 54
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/8-21-21 Kick Start Round E/increasing_sequence_card_game.cpp", "C++", 29, 0, 0, 0, 0, 0, 1, 6, 36
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/8-21-21 Kick Start Round E/palindromic_crossword.cpp", "C++", 86, 0, 0, 0, 0, 0, 10, 11, 107
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/8-21-21 Kick Start Round E/shuffled_anagrams.cpp", "C++", 40, 0, 0, 0, 0, 0, 20, 11, 71
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/9-18-21 Kick Start Round F/festival.cpp", "C++", 69, 0, 0, 0, 0, 0, 22, 13, 104
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/9-18-21 Kick Start Round F/graph_travel.cpp", "C++", 61, 0, 0, 0, 0, 0, 19, 9, 89
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/9-18-21 Kick Start Round F/star_trappers.cpp", "C++", 103, 0, 0, 0, 0, 0, 43, 24, 170
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2021/9-18-21 Kick Start Round F/trash_bins.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 7, 38
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/11-11-22 Round H/electricity.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 10, 68
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/11-11-22 Round H/level_design.cpp", "C++", 75, 0, 0, 0, 0, 0, 29, 12, 116
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/11-11-22 Round H/level_design2.cpp", "C++", 75, 0, 0, 0, 0, 0, 29, 13, 117
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/11-11-22 Round H/magical_well_of_lilies.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 7, 37
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/11-11-22 Round H/running_in_circles.cpp", "C++", 64, 0, 0, 0, 0, 0, 1, 7, 72
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/5-22-22 Round C/ants_on_a_stick.cpp", "C++", 58, 0, 0, 0, 0, 0, 10, 11, 79
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/5-22-22 Round C/new_password.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 8, 45
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/5-22-22 Round C/palindromic_deletions.cpp", "C++", 96, 0, 0, 0, 0, 0, 44, 20, 160
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/5-22-22 Round C/range_partition.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 8, 51
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/7-9-22 Round D/image_labeler.cpp", "C++", 40, 0, 0, 0, 0, 0, 10, 6, 56
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/7-9-22 Round D/maximum_gain.cpp", "C++", 69, 0, 0, 0, 0, 0, 6, 16, 91
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/7-9-22 Round D/suspects_and_witnesses.cpp", "C++", 93, 0, 0, 0, 0, 0, 2, 16, 111
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/7-9-22 Round D/touchbar_typing.cpp", "C++", 73, 0, 0, 0, 0, 0, 0, 11, 84
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/8-20-22 Round E/coloring_game.cpp", "C++", 13, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/8-20-22 Round E/matching_palindrome.cpp", "C++", 59, 0, 0, 0, 0, 0, 12, 10, 81
"/Users/ralphcao/Git/USACO/Google contest/Kick Start 2022/8-20-22 Round E/pizza_delivery.cpp", "C++", 179, 0, 0, 0, 0, 0, 43, 19, 241
